,site,id,func_run,max_relative_motion,num_movements,func_overlap_with_90,func_overlap_with_std,func_mean_zcor,func_std_zcor,anat_mean_zcor,anat_percent_voxs,anat_std_zcor
1050,icbm,icbm_sub86665,3,0.358188958512,0,99.1485903365,16.025397777,,,-1.00896434287,0.000991718269227,1.72823593139
1051,icbm,icbm_sub87217,1,0.366575517459,0,99.8626134407,226.339006589,,,0.735524765062,0.347737555777,0.620625985632
1052,icbm,icbm_sub87217,2,0.269224255965,0,99.8026277598,226.339006589,,,0.735524765062,0.347737555777,0.620625985632
1053,icbm,icbm_sub87217,3,0.271249147464,0,96.2421873488,226.339006589,,,0.735524765062,0.347737555777,0.620625985632
1054,icbm,icbm_sub89049,1,0.296535276148,0,96.2421873488,16.2385778401,,,-1.42930956875,0.464056631369,1.25773344859
1055,icbm,icbm_sub89049,2,0.430718945485,0,96.3099131175,16.2385778401,,,-1.42930956875,0.464056631369,1.25773344859
1056,icbm,icbm_sub89049,3,0.416458557362,0,96.0951256797,16.2385778401,,,-1.42930956875,0.464056631369,1.25773344859
1057,icbm,icbm_sub92028,1,0.606170809261,0,99.6439559589,14.2271467756,,,-1.14454068389,0.419828845973,1.49303810863
1058,icbm,icbm_sub92028,2,0.341377166782,0,99.6110605855,14.2271467756,,,-1.14454068389,0.419828845973,1.49303810863
1059,icbm,icbm_sub92028,3,0.360386570227,0,99.6091255636,14.2271467756,,,-1.14454068389,0.419828845973,1.49303810863
1060,icbm,icbm_sub93262,1,0.182549308407,0,98.1617291356,248.83339243,,,0.31712346397,0.776747074121,1.02688790003
1061,icbm,icbm_sub93262,2,0.246376804915,0,98.1791443333,248.83339243,,,0.31712346397,0.776747074121,1.02688790003
1062,icbm,icbm_sub93262,3,0.235034678292,0,93.1538922967,248.83339243,,,0.31712346397,0.776747074121,1.02688790003
1063,icbm,icbm_sub93975,1,0.2078081086,0,99.6420209369,228.253036078,,,-0.625258817928,2.33179600866,-0.568141373414
1064,icbm,icbm_sub93975,2,0.226200486295,0,99.6188006734,228.253036078,,,-0.625258817928,2.33179600866,-0.568141373414
1065,icbm,icbm_sub93975,3,0.430136071494,0,96.337003425,228.253036078,,,-0.625258817928,2.33179600866,-0.568141373414
1066,icbm,icbm_sub94103,1,1.13350607409,5,97.0548965731,14.7508694447,,,-1.73696074707,0.629468548752,1.07469945363
1067,icbm,icbm_sub94103,2,0.610126609811,0,97.3625650651,14.7508694447,,,-1.73696074707,0.629468548752,1.07469945363
1068,icbm,icbm_sub94103,3,1.60835595874,6,97.3354747576,14.7508694447,,,-1.73696074707,0.629468548752,1.07469945363
1069,icbm,icbm_sub94169,1,0.158603720007,0,98.5390584183,232.904160388,,,1.15080942954,-0.306391390236,-0.250439756219
1070,icbm,icbm_sub94169,2,0.163603667441,0,98.5584086379,232.904160388,,,1.15080942954,-0.306391390236,-0.250439756219
1071,icbm,icbm_sub94169,3,0.194249581724,0,90.8628262931,232.904160388,,,1.15080942954,-0.306391390236,-0.250439756219
1072,icbm,icbm_sub94945,1,0.198697408136,0,98.8544669982,224.675885708,,,0.944961582486,-0.267028661233,0.498621543958
1073,icbm,icbm_sub94945,2,0.134201825621,0,98.8196366029,224.675885708,,,0.944961582486,-0.267028661233,0.498621543958
1074,icbm,icbm_sub94945,3,0.44784529695,0,95.9016234834,224.675885708,,,0.944961582486,-0.267028661233,0.498621543958
1075,icbm,icbm_sub95400,1,0.177565142976,0,99.6497610248,15.7915726517,,,-1.02478645759,0.469363965617,1.68553488929
1076,icbm,icbm_sub95400,2,0.186649296811,0,95.2417809942,15.7915726517,,,-1.02478645759,0.469363965617,1.68553488929
1077,icbm,icbm_sub95400,3,0.209402889187,0,99.6594361346,15.7915726517,,,-1.02478645759,0.469363965617,1.68553488929
1078,icbm,icbm_sub95971,1,0.344356631997,0,99.6787863542,218.557308749,,,0.530954096952,-0.132576193628,0.325565729184
1079,icbm,icbm_sub95971,2,0.331276153685,0,94.4039164845,218.557308749,,,0.530954096952,-0.132576193628,0.325565729184
1080,icbm,icbm_sub95971,3,0.403970605366,0,99.7097467056,218.557308749,,,0.530954096952,-0.132576193628,0.325565729184
1081,icbm,icbm_sub97008,1,0.14578902565,0,99.6362158711,218.157506722,,,1.09094436493,0.0982928461412,0.0822221439966
1082,icbm,icbm_sub97008,2,0.234039505212,0,94.01497707,218.157506722,,,1.09094436493,0.0982928461412,0.0822221439966
1083,icbm,icbm_sub97008,3,0.279718304728,0,99.6516960468,218.157506722,,,1.09094436493,0.0982928461412,0.0822221439966
1084,icbm,icbm_sub98317,1,0.164625939633,0,98.1655991796,15.8807882678,,,-0.529608186461,0.0752943977351,1.77727694405
1085,icbm,icbm_sub98317,2,0.478471169455,0,96.9078349039,15.8807882678,,,-0.529608186461,0.0752943977351,1.77727694405
1086,icbm,icbm_sub98317,3,0.167110651964,0,96.7317479053,15.8807882678,,,-0.529608186461,0.0752943977351,1.77727694405
1087,icbm,icbm_sub98802,1,0.266811862555,0,99.3595077304,236.663711846,,,-0.963260658438,1.07616918125,0.215886755988
1088,icbm,icbm_sub98802,2,0.544842435939,0,95.5784748157,236.663711846,,,-0.963260658438,1.07616918125,0.215886755988
1089,icbm,icbm_sub98802,3,0.448650264683,0,99.3382224888,236.663711846,,,-0.963260658438,1.07616918125,0.215886755988
1090,leiden_a,leiden_a_sub01553,1,0.986821665753,0,98.7016002632,646.169609156,,,-1.35956273215,1.0363641744,0.524690526469
1091,leiden_a,leiden_a_sub08518,1,0.310708625564,0,98.351361288,730.445140382,,,-1.11817763283,0.076178953443,0.345942561966
1092,leiden_a,leiden_a_sub09796,1,0.195469537269,0,99.4040132356,723.001484476,,,-1.0687492135,0.18409474981,0.521699343636
1093,leiden_a,leiden_a_sub10481,1,0.744623461892,0,99.3653127963,774.800244804,,,-1.39323211524,0.798418688966,-0.34626527554
1094,leiden_a,leiden_a_sub12255,1,0.39136532805,0,99.1079548753,888.737301074,,,-1.22994749559,0.292895101885,0.433664542608
1095,leiden_a,leiden_a_sub19281,1,0.197945093397,0,98.7209504828,882.452954925,,,-1.20082170388,0.523764141654,0.705559852614
1096,leiden_a,leiden_a_sub28473,1,0.272491687947,0,98.8505969543,629.752500958,,,-1.39770808848,0.146058854369,0.189192456553
1097,leiden_a,leiden_a_sub38454,1,0.483798811491,0,98.8177015809,856.079284331,,,-1.58451131293,0.532609698734,-0.139493061613
1098,leiden_a,leiden_a_sub52853,1,0.3159446154,0,97.058766617,958.284223873,,,-1.10708706325,0.674138612002,0.562880219487
1099,leiden_a,leiden_a_sub56299,1,0.35878959015,0,99.0576443043,854.755385568,,,-1.12205269597,0.171710969899,0.252357932087
1100,leiden_a,leiden_a_sub58194,1,0.41170674029,0,98.2236498384,881.111383459,,,-1.77023278911,0.279626766266,-0.140813048395
1101,leiden_a,leiden_a_sub99856,1,0.291085777736,0,99.0576443043,740.427610666,,,-1.9128282272,0.707751728903,-0.740846490269
1102,leiden_b,leiden_b_sub01787,1,0.35068838019,0,97.3993304824,860.304656418,,,-1.72617116184,0.743576235074,-0.278881630166
1103,leiden_b,leiden_b_sub04484,1,0.219444981715,0,99.1989009075,785.633331745,,,-0.89579194701,0.344199332945,1.07844473245
1104,leiden_b,leiden_b_sub13537,1,1.19264859032,6,98.5719537917,929.929707266,,,-1.12308256088,-0.0423515114192,0.477096632313
1105,leiden_b,leiden_b_sub18456,1,0.266861799439,0,98.3049207609,992.291618446,,,-1.47996255541,0.0912164004778,0.102922045675
1106,leiden_b,leiden_b_sub30943,1,0.237629838194,0,98.0146674665,774.560823076,,,-1.54934782498,0.630795382313,-0.495264159483
1107,leiden_b,leiden_b_sub36743,1,0.318323891658,0,97.9546817856,797.170865763,,,-0.906192701766,-0.0657922376793,0.647639772862
1108,leiden_b,leiden_b_sub39335,1,0.235031423431,0,98.6416145823,740.416400526,,,-0.465081309558,0.437519960131,1.08553742982
1109,leiden_b,leiden_b_sub40907,1,0.219494737978,0,99.6497610248,646.99696248,,,-1.26793894295,0.116868516008,-0.0926205026058
1110,leiden_b,leiden_b_sub52922,1,0.224611308709,0,98.4655275837,883.803005423,,,-1.97294409688,0.91606459812,-1.24790707456
1111,leiden_b,leiden_b_sub57187,1,0.29339884117,0,97.8579306875,824.287731884,,,-0.968135317846,-0.305949112382,0.858155969863
1112,leiden_b,leiden_b_sub64642,1,0.316077743601,0,98.7403007024,780.655471603,,,-1.0616472954,0.267685264209,0.429202027652
1113,leiden_b,leiden_b_sub66131,1,1.21677714065,19,98.4887478473,731.961883746,,,-1.6961007425,0.746672180052,-0.686719241897
1114,leiden_b,leiden_b_sub72247,1,0.2086399051,0,92.9739352542,818.931914446,,,-0.618703366032,0.445038683649,0.978317587203
1115,leiden_b,leiden_b_sub86034,1,0.16511826065,0,98.7867412295,779.02687713,,,-1.04400698003,0.32695049664,0.654135462077
1116,leiden_b,leiden_b_sub87320,1,0.24544329284,0,98.0862632791,708.269615818,,,-1.22308368319,0.276530821289,0.659211900553
1117,leiden_b,leiden_b_sub92061,1,0.450692378458,0,98.7983513613,638.790991264,,,-1.27343998917,0.000991718269227,0.0908677472247
1118,leiden_b,leiden_b_sub93194,1,0.207825527787,0,99.2395363687,748.285113485,,,-1.21817325291,0.323854551663,0.502660523889
1119,leiden_b,leiden_b_sub97690,1,0.738648766329,0,97.8811509511,735.807907584,,,-0.801528305301,-0.303295445258,1.02804700818
1120,munchen,munchen_sub09035,1,0.231154515422,0,99.7078116837,23.3084685164,,,-1.93478837539,-0.719921183692,0.901425264523
1121,munchen,munchen_sub26223,1,0.438969702827,0,99.9922599122,23.1779245339,,,-1.48801321803,-0.521338427262,1.65968017151
1122,munchen,munchen_sub26670,1,0.255329003445,0,99.9767797364,23.9387761132,,,-2.97092916991,0.705540339633,0.319353454635
1123,munchen,munchen_sub28697,1,0.442712028298,0,99.998064978,23.0349998523,,,-2.75468351212,1.01380800385,0.877085199086
1124,munchen,munchen_sub28902,1,0.366502305586,0,97.9101762805,22.2198238927,,,-1.62326824942,-1.04278401708,1.32676575002
1125,munchen,munchen_sub31272,1,0.21907962023,0,99.9419493411,27.3181603286,,,-1.6729114386,0.441058182963,1.76097674939
1126,munchen,munchen_sub36052,1,0.214480605184,0,99.9109889897,23.0649765092,,,-1.60383825609,-1.26790344475,2.39317580156
1127,munchen,munchen_sub50162,1,0.128172422931,0,99.8142378916,22.5067074432,,,-1.62266710696,-1.38952985459,1.23928436283
1128,munchen,munchen_sub64202,1,0.341043956111,0,99.947754407,24.5397571137,,,-0.930510939629,-1.22279110365,2.54920121952
1129,munchen,munchen_sub66933,1,0.155079656951,0,99.9845198243,22.8875690689,,,-2.27740328877,0.44857690648,0.758076283786
1130,munchen,munchen_sub70942,1,0.406844884446,0,99.6729812883,21.9829359099,,,-1.74965676194,-0.331601227911,1.1660217382
1131,munchen,munchen_sub72095,1,0.480586818379,0,99.9574295168,22.1154300742,,,-2.49889773191,1.47554608338,0.496239516341
1132,munchen,munchen_sub74607,1,0.312627078162,0,99.7890826061,24.0797949354,,,-1.84036245261,0.182767916248,1.44171842569
1133,munchen,munchen_sub81737,1,0.296316216229,0,99.9264691654,23.2002629791,,,-1.8607289141,0.394176730443,2.19662051579
1134,munchen,munchen_sub96591,1,0.0794219742892,0,94.6922347569,23.0412788464,,,-2.77927753912,0.829378138743,0.30604021956
1135,munchen,munchen_sub96752,1,0.0851375357877,0,99.123435051,24.3243654522,,,-2.30166389791,0.824955360203,1.00313451955
1136,new_york_a,new_york_a_sub01912,1,0.140468501807,0,99.7697323865,236.201031232,,,0.752406937589,0.0492000043513,1.01148520304
1137,new_york_a,new_york_a_sub02503,1,0.540831739083,0,99.1156949631,225.252962208,,,-0.113499634908,2.23095665795,-0.71658316789
1138,new_york_a,new_york_a_sub04856,1,1.06877657628,4,99.2298612589,251.769051207,,,-2.84704103172,-0.30019950028,-1.64796107134
1139,new_york_a,new_york_a_sub05208,1,0.433994481532,0,99.9400143192,219.003575333,,,-0.195590292587,-0.893294102445,1.56278895807
1140,new_york_a,new_york_a_sub07578,1,0.154971287663,0,99.4988293117,232.112357061,,,1.28937507743,-0.0604849034317,0.599761298748
1141,new_york_a,new_york_a_sub09539,1,0.246786891872,0,99.4756090482,228.579913128,,,0.856663250538,0.127483184503,0.152426657973
1142,new_york_a,new_york_a_sub10011,1,0.343447230299,0,99.2646916543,220.620054369,,,-1.68357077972,-2.07771419536,-0.0283318608028
1143,new_york_a,new_york_a_sub10582,1,0.139105176036,0,99.8684185066,235.559628284,,,0.0451244365945,-0.0746377947586,0.5872703133
1144,new_york_a,new_york_a_sub13384,1,0.617822603989,0,99.3730528842,226.96875277,,,0.667276858281,-0.0755223504665,0.114622228407
1145,new_york_a,new_york_a_sub15213,1,1.03600351833,1,99.3091971594,234.180377035,,,0.747609170416,1.05759351139,0.0520677355958
1146,new_york_a,new_york_a_sub16607,1,0.218753651398,0,99.2666266762,199.442587832,,,0.813967733981,-0.303295445258,-0.260926829019
1147,new_york_a,new_york_a_sub17078,1,0.460958653243,0,99.2414713907,204.12902225,,,0.303126535117,-1.21306099086,0.32619009874
1148,new_york_a,new_york_a_sub18638,1,0.250999282868,0,98.2371949922,219.786396005,,,0.134687594567,-0.863219208376,0.62197149029
1149,new_york_a,new_york_a_sub19579,1,0.316539492007,0,99.37885795,224.44996011,,,0.421672958492,-0.540798652836,0.726935929889
1150,new_york_a,new_york_a_sub20732,1,0.997328200744,0,99.4620638944,237.177244925,,,0.120169995989,1.68562806402,-1.12856635896
1151,new_york_a,new_york_a_sub21212,1,1.1524293384,1,99.2414713907,212.236208374,,,-0.360727457896,-0.770783136897,0.100186716494
1152,new_york_a,new_york_a_sub26267,1,1.1430100612,4,99.8490682869,254.355302426,,,0.149217623131,0.67502316771,0.183619954548
1153,new_york_a,new_york_a_sub27123,1,0.727072334778,0,99.3014570715,213.02523417,,,0.0216611008444,-0.0290831758003,0.152055701948
1154,new_york_a,new_york_a_sub28795,1,0.553443402707,0,99.3382224888,227.730416925,,,-0.30643668157,2.08810091112,-0.905634515221
1155,new_york_a,new_york_a_sub28808,1,0.29890107059,0,99.9825848023,221.998256656,,,0.0353716997137,-0.375386735454,1.51152016572
1156,new_york_a,new_york_a_sub29216,1,0.435934685475,0,99.843263221,233.138817481,,,0.599235769769,0.185421583372,-0.153359652475
1157,new_york_a,new_york_a_sub29353,1,0.938328497915,0,99.6942665299,231.867033064,,,0.385126828915,0.479536356258,-0.0938937257921
1158,new_york_a,new_york_a_sub29935,1,1.05604185523,1,99.6052555197,248.356705966,,,-0.737757708716,0.116426238154,0.192278162295
1159,new_york_a,new_york_a_sub30247,1,0.15328695313,0,99.794887672,207.402948911,,,0.863880729691,0.335353775866,0.168281424282
1160,new_york_a,new_york_a_sub30623,1,0.270161433221,0,99.4214284332,216.48812162,,,0.517448623982,0.146943410077,0.145761807776
1161,new_york_a,new_york_a_sub30860,1,0.353174064733,0,99.7136167496,229.963655704,,,0.49188603101,-0.151151863494,0.834234267364
1162,new_york_a,new_york_a_sub31671,1,2.7518401298,7,99.7213568374,230.385190438,,,-0.474637045827,1.80902358527,-1.14383192173
1163,new_york_a,new_york_a_sub33062,1,0.371355153458,0,99.7484471449,206.862999734,,,1.11778494057,-1.38510707605,-0.010426519355
1164,new_york_a,new_york_a_sub33581,1,0.197212195363,0,99.8548733528,187.704355406,,,0.264299298872,-1.43773814067,0.338705132491
1165,new_york_a,new_york_a_sub35262,1,0.138761666176,0,99.1543954024,243.612696865,,,0.747443952445,0.0974082904333,0.0346891762575
1166,new_york_a,new_york_a_sub37864,1,0.316839044311,0,99.6613711566,249.042667612,,,0.320369586229,-0.275431940458,1.0483147237
1167,new_york_a,new_york_a_sub41546,1,0.284399296764,0,99.7078116837,229.743950004,,,0.596779467338,-0.0215644522829,0.204673778175
1168,new_york_a,new_york_a_sub44395,1,0.260865118404,0,99.4543238066,233.389268091,,,0.639257380997,0.202228141823,0.822935890509
1169,new_york_a,new_york_a_sub44515,1,0.660412727012,0,98.4306971884,210.084729486,,,-2.20437305078,-0.791570196034,-1.7269003613
1170,new_york_a,new_york_a_sub44979,1,0.210736612861,0,99.6981365739,217.763437048,,,0.0223235325256,1.50119819891,-0.711976839954
1171,new_york_a,new_york_a_sub45217,1,0.269456712665,0,99.4117533234,213.061504595,,,-0.677471194899,-1.50717576375,0.0535596467858
1172,new_york_a,new_york_a_sub46856,1,0.805048501644,0,99.2995220496,272.378039772,,,-2.91603304812,1.63609294437,-1.50747757653
1173,new_york_a,new_york_a_sub47087,1,0.258419523256,0,99.8064978038,216.040540141,,,0.893481005204,0.498554303978,0.307328359941
1174,new_york_a,new_york_a_sub47633,1,0.564266966958,0,99.6129956075,234.888455515,,,-0.154323959363,-0.0609271812857,1.67761466551
1175,new_york_a,new_york_a_sub48830,1,0.200829529701,0,99.0363590627,237.31359513,,,0.290505379105,0.249551872197,0.653829041546
1176,new_york_a,new_york_a_sub50559,1,0.460727435693,0,99.3072621374,227.520787164,,,0.127358072397,0.42513618022,0.545855997011
1177,new_york_a,new_york_a_sub51309,1,0.194271202189,0,99.2047059734,237.033433797,,,1.3628050192,-0.578392270423,0.505158831515
1178,new_york_a,new_york_a_sub51677,1,0.225663931544,0,99.7020066178,219.393744644,,,-0.102957236423,-0.945040611359,0.804527976821
1179,new_york_a,new_york_a_sub53710,1,0.552954699772,0,99.5007643337,230.51616287,,,0.528402495155,-1.03216934859,1.16638949457
1180,new_york_a,new_york_a_sub54541,1,0.448513734461,0,99.6671762225,259.788878055,,,-0.113503042025,2.59937411031,-2.18018499204
1181,new_york_a,new_york_a_sub54696,1,0.265275479455,0,98.5003579791,211.839110008,,,0.861097667432,-0.366098900521,-0.645759607682
1182,new_york_a,new_york_a_sub54887,1,0.272933856456,0,99.8548733528,231.861374583,,,0.727618913974,-1.30063200595,1.81101654674
1183,new_york_a,new_york_a_sub55656,1,0.272081623782,0,99.4194934113,223.755754513,,,0.221759314511,-0.138325805729,0.228203139979
1184,new_york_a,new_york_a_sub58313,1,0.408458100666,0,99.5936453879,239.913423751,,,0.0741286277449,0.992136389002,-0.24611654461
1185,new_york_a,new_york_a_sub58451,1,0.315216132201,0,99.8510033089,227.792896611,,,0.426280952474,-0.629254223629,0.310935891727
1186,new_york_a,new_york_a_sub59589,1,0.302116864806,0,99.8645484626,240.95820406,,,-0.276584741988,1.71924118092,-0.198931839474
1187,new_york_a,new_york_a_sub61001,1,0.711911932756,0,99.3672478183,227.544396182,,,0.00461054067109,1.00098194608,-1.30505128592
1188,new_york_a,new_york_a_sub61241,1,0.186303247422,0,98.9957236015,260.349673492,,,0.533624583087,0.762594182795,-1.5313134084
1189,new_york_a,new_york_a_sub63280,1,0.23887151358,0,98.4190870566,236.628741542,,,0.407454254251,-0.787147417494,-1.32480706481
1190,new_york_a,new_york_a_sub64439,1,0.477800512767,0,99.2182511272,227.036846615,,,0.797721189126,-1.31876539796,0.650858867022
1191,new_york_a,new_york_a_sub66085,1,0.541366604068,0,99.7368370131,235.624693437,,,-0.0621439337167,-0.201571538846,-1.83651081267
1192,new_york_a,new_york_a_sub66794,1,0.993765792327,0,99.6420209369,252.158127235,,,0.855636710983,0.0492000043513,0.396954709369
1193,new_york_a,new_york_a_sub66941,1,1.07491592694,1,99.0886046557,222.718080548,,,0.0749781493756,1.76523807773,-0.860726734341
1194,new_york_a,new_york_a_sub70566,1,0.2711836647,0,99.2414713907,201.530153946,,,0.618783211511,0.325181385225,-0.832079646184
1195,new_york_a,new_york_a_sub70752,1,0.522028667795,0,99.8142378916,237.666474603,,,0.4263105451,0.586125319063,0.601616124536
1196,new_york_a,new_york_a_sub73490,1,0.243368568225,0,99.5607500145,248.914871613,,,-2.35924453076,1.60646032816,-1.32017644783
1197,new_york_a,new_york_a_sub80566,1,0.331406291431,0,98.4287621665,199.279526047,,,0.647355555449,-0.24889526922,-0.575527199125
1198,new_york_a,new_york_a_sub82228,1,0.405377910104,0,99.6749163103,233.133971575,,,-0.363656118738,-0.328947560788,0.101163166338
1199,new_york_a,new_york_a_sub82716,1,0.646930421297,0,99.7116817276,221.50345714,,,1.05250796966,-0.512050592329,-0.0509782588494
1200,new_york_a,new_york_a_sub82754,1,0.29421529532,0,99.9303392094,241.44484827,,,-1.25691333772,-0.151151863494,1.60685303982
1201,new_york_a,new_york_a_sub83782,1,0.518939428065,0,99.2821068519,213.975534084,,,0.553821079778,-0.151594141348,0.183050078121
1202,new_york_a,new_york_a_sub83978,1,0.160095127971,0,99.2898469398,221.679771297,,,1.20261302333,0.000107162561302,0.162821649084
1203,new_york_a,new_york_a_sub84224,1,0.634919876835,0,99.5820352561,245.538944538,,,-0.515975421569,-0.110904578784,1.25702470173
1204,new_york_a,new_york_a_sub84978,1,0.558578562066,0,99.4620638944,267.978459356,,,-1.59762780786,0.770555184166,-0.0488496692306
1205,new_york_a,new_york_a_sub87217,1,0.176489376451,0,99.6071905416,226.339006589,,,0.735524765062,0.347737555777,0.620625985632
1206,new_york_a,new_york_a_sub88286,1,0.56934774084,0,99.5646200584,239.098587596,,,0.332434113521,1.60469121674,-0.0493736057108
1207,new_york_a,new_york_a_sub91196,1,0.862274532849,0,97.8424505118,255.102576604,,,-0.720149582896,1.24821526645,-1.53694834799
1208,new_york_a,new_york_a_sub91953,1,0.147946780972,0,99.4523887846,208.16167302,,,0.800173029177,-1.33070690002,-0.302577395696
1209,new_york_a,new_york_a_sub93262,1,0.303828981501,0,99.7000715958,248.83339243,,,0.31712346397,0.776747074121,1.02688790003
1210,new_york_a,new_york_a_sub93975,1,0.556021915036,0,99.1350451828,228.253036078,,,-0.625258817928,2.33179600866,-0.568141373414
1211,new_york_a,new_york_a_sub94169,1,0.135150656676,0,99.4252984771,232.904160388,,,1.15080942954,-0.306391390236,-0.250439756219
1212,new_york_a,new_york_a_sub94945,1,0.330440448493,0,99.4136883454,224.675885708,,,0.944961582486,-0.267028661233,0.498621543958
1213,new_york_a,new_york_a_sub95971,1,0.211374761975,0,99.020878887,218.557308749,,,0.530954096952,-0.132576193628,0.325565729184
1214,new_york_a,new_york_a_sub96705,1,0.296319844087,0,98.813831537,311.274768785,,,-2.96020259475,2.23935993718,-2.24267492365
1215,new_york_a,new_york_a_sub97008,1,1.21846067232,1,99.1582654463,218.157506722,,,1.09094436493,0.0982928461412,0.0822221439966
1216,new_york_a,new_york_a_sub98076,1,0.420800582224,0,99.0363590627,192.100936678,,,0.510959984089,-0.715940683006,-0.384880148975
1217,new_york_a,new_york_a_sub98802,1,1.03913540985,1,99.3962731477,236.663711846,,,-0.963260658438,1.07616918125,0.215886755988
1218,new_york_a_adhd,new_york_a_adhd_sub03951,1,0.276198225918,0,99.6536310687,228.190748456,,,-0.167435680764,0.851492031441,0.934020279461
1219,new_york_a_adhd,new_york_a_adhd_sub08595,1,0.742892791727,0,99.7000715958,227.520107555,,,-0.877979516648,0.308817104628,-0.0959349861885
1220,new_york_a_adhd,new_york_a_adhd_sub14299,1,0.169412691378,0,98.8428568664,220.968132258,,,0.669166932901,-0.200686983138,0.83276799826
1221,new_york_a_adhd,new_york_a_adhd_sub14465,1,0.738007378012,0,99.3633777743,217.63182933,,,0.385795677581,-0.729209018625,0.199253155596
1222,new_york_a_adhd,new_york_a_adhd_sub15758,1,0.387973362488,0,99.0305539968,200.623467187,,,0.431088216189,-0.32585161581,0.0557376255034
1223,new_york_a_adhd,new_york_a_adhd_sub17109,1,0.2619926144,0,99.4001431916,204.84872795,,,0.208459663822,-0.534606762881,0.971765282488
1224,new_york_a_adhd,new_york_a_adhd_sub20691,1,0.618817525608,0,99.3691828402,225.775596135,,,0.245683031274,-0.0396978442954,0.0468424421211
1225,new_york_a_adhd,new_york_a_adhd_sub22349,1,1.58724615923,1,98.504228023,206.160638832,,,-0.151690359335,-0.327178449372,0.337923022899
1226,new_york_a_adhd,new_york_a_adhd_sub22608,1,1.40492488055,2,99.7484471449,200.838415625,,,0.732602268447,0.390196229757,-0.0808869063548
1227,new_york_a_adhd,new_york_a_adhd_sub23844,1,0.425952591259,0,99.7774724743,238.894645865,,,-1.2477909052,-0.294007610325,0.157380593875
1228,new_york_a_adhd,new_york_a_adhd_sub24528,1,0.51570069808,0,99.5762301902,217.106166711,,,-0.718800379548,-1.07551257828,0.566880155621
1229,new_york_a_adhd,new_york_a_adhd_sub31554,1,0.28783948652,0,99.6594361346,246.589649263,,,-1.12485984403,0.387100284779,-0.0528665884541
1230,new_york_a_adhd,new_york_a_adhd_sub48803,1,0.174703892344,0,99.8142378916,217.738734746,,,0.188912311985,0.988155888316,-0.55370800019
1231,new_york_a_adhd,new_york_a_adhd_sub53461,1,0.238337009296,0,99.8084328257,199.519235883,,,0.261344543386,0.150923910763,-0.535272626777
1232,new_york_a_adhd,new_york_a_adhd_sub54828,1,0.703565242177,0,99.6342808491,217.860207428,,,-0.576960799899,0.108465236782,0.38712767939
1233,new_york_a_adhd,new_york_a_adhd_sub56734,1,0.943564327431,0,98.8699471739,215.907129983,,,-0.98801421573,-1.19713898812,-0.191338295284
1234,new_york_a_adhd,new_york_a_adhd_sub59796,1,0.413361947934,0,99.7910176281,221.809148125,,,-0.144897312985,0.520225918823,-0.383511884672
1235,new_york_a_adhd,new_york_a_adhd_sub63915,1,0.379659979455,0,99.8026277598,200.978282067,,,0.771180856847,0.112445737468,0.0838510547227
1236,new_york_a_adhd,new_york_a_adhd_sub69779,1,0.28387830139,0,99.7890826061,214.146263629,,,-0.498241689023,-1.35635901555,0.247775460583
1237,new_york_a_adhd,new_york_a_adhd_sub73035,1,0.247707932856,0,98.968633294,195.173654818,,,0.857414240153,-1.4288925836,-0.404465039886
1238,new_york_a_adhd,new_york_a_adhd_sub77203,1,0.232437260352,0,99.2453414346,204.468043613,,,-0.0843616547086,-0.497013145294,0.424847160852
1239,new_york_a_adhd,new_york_a_adhd_sub77903,1,0.281227968026,0,99.6110605855,223.203247348,,,0.810393279773,-0.53902954142,-0.540182231314
1240,new_york_a_adhd,new_york_a_adhd_sub84371,1,0.755065884543,0,99.6691112444,225.688872145,,,-0.389073352203,0.0629106178241,0.37232268291
1241,new_york_b,new_york_b_sub05669,1,0.238107580728,0,99.434973587,251.580297255,,,-0.959622396696,-1.58324755463,1.54619493616
1242,new_york_b,new_york_b_sub06021,1,0.354501861772,0,99.6516960468,108.64385545,,,-1.60488683558,-0.613332220886,0.256360146796
1243,new_york_b,new_york_b_sub27813,1,0.555875066899,0,99.7658623425,100.593638271,,,-0.250942335893,0.578606595546,-0.454323518455
1244,new_york_b,new_york_b_sub28470,1,0.253978936134,0,99.2472764566,261.188015247,,,-2.08643349457,-2.12061514719,0.870434704224
1245,new_york_b,new_york_b_sub31331,1,1.09295267052,4,99.6749163103,112.908031203,,,-0.135476263742,-0.42624868866,1.12417577627
1246,new_york_b,new_york_b_sub32574,1,0.311094535471,0,99.7697323865,264.206881778,,,0.246577216623,-0.610236275909,-0.908824813175
1247,new_york_b,new_york_b_sub62019,1,0.362503420674,0,98.9221927669,117.830053482,,,-0.609909999044,-0.795992974573,1.76611564397
1248,new_york_b,new_york_b_sub67196,1,0.667993151162,0,99.7329669692,295.70584759,,,-0.586484494972,0.816552080978,1.35564952125
1249,new_york_b,new_york_b_sub67450,1,0.135437808606,0,99.3150022253,103.637458263,,,-0.499855511774,0.0832553991065,1.05432214462
1250,new_york_b,new_york_b_sub72729,1,0.172135411813,0,99.6555660907,109.470215406,,,0.76147325807,-0.366983456229,1.19833745292
1251,new_york_b,new_york_b_sub75883,1,0.702730289656,0,99.6323458271,105.522249801,,,0.0842035218257,-0.630138779337,1.68385898222
1252,new_york_b,new_york_b_sub78118,1,0.408847404297,0,99.5394647729,104.547306681,,,-0.214478274245,-0.836682537138,1.82197142581
