"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"529",1,150,0.02,2,"glm",0.27,0.95040404040404
"530",1,150,0.02,2,"degree",0.02,0.96
"531",1,150,0.02,2,"mdmr",0.06,0.94
"532",1,150,0.04,2,"glm",0.77,0.95040404040404
"533",1,150,0.04,2,"degree",0.12,0.98
"534",1,150,0.04,2,"mdmr",0.18,0.94
"535",1,150,0.06,2,"glm",0.97,0.950606060606061
"536",1,150,0.06,2,"degree",0.2,0.98
"537",1,150,0.06,2,"mdmr",0.6,0.96
"538",1,150,0.08,2,"glm",1,0.95020202020202
"539",1,150,0.08,2,"degree",0.24,1
"540",1,150,0.08,2,"mdmr",0.92,0.92
"541",1,150,0.1,2,"glm",1,0.94989898989899
"542",1,150,0.1,2,"degree",0.24,0.98
"543",1,150,0.1,2,"mdmr",1,0.94
"544",1,150,0.15,2,"glm",1,0.950707070707071
"545",1,150,0.15,2,"degree",0.64,0.96
"546",1,150,0.15,2,"mdmr",1,1
"547",1,150,0.2,2,"glm",1,0.95030303030303
"548",1,150,0.2,2,"degree",0.84,1
"549",1,150,0.2,2,"mdmr",1,0.98
"550",1,150,0.3,2,"glm",1,0.95030303030303
"551",1,150,0.3,2,"degree",1,0.98
"552",1,150,0.3,2,"mdmr",1,0.98
"553",1,150,0.02,4,"glm",0.295,0.950204081632653
"554",1,150,0.02,4,"degree",0.06,0.96
"555",1,150,0.02,4,"mdmr",0.16,0.98
"556",1,150,0.04,4,"glm",0.83,0.95
"557",1,150,0.04,4,"degree",0.26,0.98
"558",1,150,0.04,4,"mdmr",0.5,0.92
"559",1,150,0.06,4,"glm",0.98,0.950612244897959
"560",1,150,0.06,4,"degree",0.48,1
"561",1,150,0.06,4,"mdmr",0.96,0.94
"562",1,150,0.08,4,"glm",1,0.950204081632653
"563",1,150,0.08,4,"degree",0.68,0.98
"564",1,150,0.08,4,"mdmr",1,0.94
"565",1,150,0.1,4,"glm",1,0.950408163265306
"566",1,150,0.1,4,"degree",0.84,1
"567",1,150,0.1,4,"mdmr",1,0.96
"568",1,150,0.15,4,"glm",1,0.950612244897959
"569",1,150,0.15,4,"degree",1,0.98
"570",1,150,0.15,4,"mdmr",1,0.94
"571",1,150,0.2,4,"glm",1,0.950102040816327
"572",1,150,0.2,4,"degree",1,0.98
"573",1,150,0.2,4,"mdmr",1,0.92
"574",1,150,0.3,4,"glm",1,0.950102040816327
"575",1,150,0.3,4,"degree",1,0.96
"576",1,150,0.3,4,"mdmr",1,0.94
"577",1,150,0.02,6,"glm",0.276666666666667,0.950515463917526
"578",1,150,0.02,6,"degree",0.26,0.96
"579",1,150,0.02,6,"mdmr",0.14,0.94
"580",1,150,0.04,6,"glm",0.786666666666667,0.950721649484536
"581",1,150,0.04,6,"degree",0.48,1
"582",1,150,0.04,6,"mdmr",0.68,0.96
"583",1,150,0.06,6,"glm",0.986666666666667,0.95020618556701
"584",1,150,0.06,6,"degree",0.8,0.96
"585",1,150,0.06,6,"mdmr",0.98,0.96
"586",1,150,0.08,6,"glm",1,0.951237113402062
"587",1,150,0.08,6,"degree",0.98,0.98
"588",1,150,0.08,6,"mdmr",1,0.96
"589",1,150,0.1,6,"glm",1,0.95
"590",1,150,0.1,6,"degree",0.98,1
"591",1,150,0.1,6,"mdmr",1,0.92
"592",1,150,0.15,6,"glm",1,0.950412371134021
"593",1,150,0.15,6,"degree",1,0.98
"594",1,150,0.15,6,"mdmr",1,0.96
"595",1,150,0.2,6,"glm",1,0.950309278350515
"596",1,150,0.2,6,"degree",1,1
"597",1,150,0.2,6,"mdmr",1,0.92
"598",1,150,0.3,6,"glm",1,0.950927835051546
"599",1,150,0.3,6,"degree",1,0.96
"600",1,150,0.3,6,"mdmr",1,0.96
"601",1,150,0.02,8,"glm",0.2875,0.9503125
"602",1,150,0.02,8,"degree",0.26,0.96
"603",1,150,0.02,8,"mdmr",0.16,0.96
"604",1,150,0.04,8,"glm",0.7875,0.950729166666667
"605",1,150,0.04,8,"degree",0.56,1
"606",1,150,0.04,8,"mdmr",0.78,0.98
"607",1,150,0.06,8,"glm",0.99,0.950208333333333
"608",1,150,0.06,8,"degree",0.9,1
"609",1,150,0.06,8,"mdmr",1,0.96
"610",1,150,0.08,8,"glm",1,0.949791666666667
"611",1,150,0.08,8,"degree",1,1
"612",1,150,0.08,8,"mdmr",1,0.96
"613",1,150,0.1,8,"glm",1,0.950208333333333
"614",1,150,0.1,8,"degree",1,1
"615",1,150,0.1,8,"mdmr",1,0.94
"616",1,150,0.15,8,"glm",1,0.950104166666667
"617",1,150,0.15,8,"degree",1,0.96
"618",1,150,0.15,8,"mdmr",1,0.94
"619",1,150,0.2,8,"glm",1,0.950208333333333
"620",1,150,0.2,8,"degree",1,0.96
"621",1,150,0.2,8,"mdmr",1,0.96
"622",1,150,0.3,8,"glm",1,0.950729166666667
"623",1,150,0.3,8,"degree",1,0.98
"624",1,150,0.3,8,"mdmr",1,0.98
"625",1,150,0.02,10,"glm",0.266,0.951052631578947
"626",1,150,0.02,10,"degree",0.34,0.98
"627",1,150,0.02,10,"mdmr",0.18,0.94
"628",1,150,0.04,10,"glm",0.8,0.950105263157895
"629",1,150,0.04,10,"degree",0.84,0.98
"630",1,150,0.04,10,"mdmr",0.84,0.92
"631",1,150,0.06,10,"glm",0.984,0.951684210526316
"632",1,150,0.06,10,"degree",1,0.96
"633",1,150,0.06,10,"mdmr",1,0.94
"634",1,150,0.08,10,"glm",1,0.950421052631579
"635",1,150,0.08,10,"degree",1,0.98
"636",1,150,0.08,10,"mdmr",1,0.92
"637",1,150,0.1,10,"glm",1,0.951368421052632
"638",1,150,0.1,10,"degree",1,0.98
"639",1,150,0.1,10,"mdmr",1,0.96
"640",1,150,0.15,10,"glm",1,0.951157894736842
"641",1,150,0.15,10,"degree",1,1
"642",1,150,0.15,10,"mdmr",1,0.96
"643",1,150,0.2,10,"glm",1,0.950105263157895
"644",1,150,0.2,10,"degree",1,0.98
"645",1,150,0.2,10,"mdmr",1,0.9
"646",1,150,0.3,10,"glm",1,0.950105263157895
"647",1,150,0.3,10,"degree",1,0.98
"648",1,150,0.3,10,"mdmr",1,0.94
"649",1,150,0.02,14,"glm",0.278571428571429,0.95010752688172
"650",1,150,0.02,14,"degree",0.54,0.96
"651",1,150,0.02,14,"mdmr",0.22,0.94
"652",1,150,0.04,14,"glm",0.798571428571429,0.95
"653",1,150,0.04,14,"degree",1,0.96
"654",1,150,0.04,14,"mdmr",0.74,0.94
"655",1,150,0.06,14,"glm",0.988571428571429,0.950537634408602
"656",1,150,0.06,14,"degree",1,1
"657",1,150,0.06,14,"mdmr",1,0.96
"658",1,150,0.08,14,"glm",1,0.950215053763441
"659",1,150,0.08,14,"degree",1,0.98
"660",1,150,0.08,14,"mdmr",1,0.92
"661",1,150,0.1,14,"glm",1,0.95010752688172
"662",1,150,0.1,14,"degree",1,0.98
"663",1,150,0.1,14,"mdmr",1,0.96
"664",1,150,0.15,14,"glm",1,0.95010752688172
"665",1,150,0.15,14,"degree",1,1
"666",1,150,0.15,14,"mdmr",1,0.98
"667",1,150,0.2,14,"glm",1,0.950967741935484
"668",1,150,0.2,14,"degree",1,0.96
"669",1,150,0.2,14,"mdmr",1,0.96
"670",1,150,0.3,14,"glm",1,0.950860215053763
"671",1,150,0.3,14,"degree",1,0.98
"672",1,150,0.3,14,"mdmr",1,0.94
"673",1,200,0.02,1,"glm",0.46,0.950552763819095
"674",1,200,0.02,1,"degree",0.06,0.98
"675",1,200,0.02,1,"mdmr",0.14,0.94
"676",1,200,0.04,1,"glm",0.88,0.950452261306533
"677",1,200,0.04,1,"degree",0.02,0.96
"678",1,200,0.04,1,"mdmr",0.14,0.88
"679",1,200,0.06,1,"glm",1,0.950452261306533
"680",1,200,0.06,1,"degree",0.12,0.96
"681",1,200,0.06,1,"mdmr",0.44,0.88
"682",1,200,0.08,1,"glm",1,0.950452261306533
"683",1,200,0.08,1,"degree",0.1,0.98
"684",1,200,0.08,1,"mdmr",0.76,0.96
"685",1,200,0.1,1,"glm",1,0.95035175879397
"686",1,200,0.1,1,"degree",0.14,1
"687",1,200,0.1,1,"mdmr",1,0.9
"688",1,200,0.15,1,"glm",1,0.950653266331658
"689",1,200,0.15,1,"degree",0.2,1
"690",1,200,0.15,1,"mdmr",1,0.92
"691",1,200,0.2,1,"glm",1,0.950552763819095
"692",1,200,0.2,1,"degree",0.3,1
"693",1,200,0.2,1,"mdmr",1,0.94
"694",1,200,0.3,1,"glm",1,0.950653266331658
"695",1,200,0.3,1,"degree",0.7,1
"696",1,200,0.3,1,"mdmr",1,0.94
"697",1,200,0.02,2,"glm",0.33,0.950606060606061
"698",1,200,0.02,2,"degree",0.06,0.96
"699",1,200,0.02,2,"mdmr",0.12,0.92
"700",1,200,0.04,2,"glm",0.92,0.95040404040404
"701",1,200,0.04,2,"degree",0.1,0.98
"702",1,200,0.04,2,"mdmr",0.38,0.94
"703",1,200,0.06,2,"glm",1,0.950707070707071
"704",1,200,0.06,2,"degree",0.14,0.98
"705",1,200,0.06,2,"mdmr",0.8,0.94
"706",1,200,0.08,2,"glm",1,0.950707070707071
"707",1,200,0.08,2,"degree",0.24,1
"708",1,200,0.08,2,"mdmr",1,0.94
"709",1,200,0.1,2,"glm",1,0.950505050505051
"710",1,200,0.1,2,"degree",0.44,0.96
"711",1,200,0.1,2,"mdmr",1,0.94
"712",1,200,0.15,2,"glm",1,0.950505050505051
"713",1,200,0.15,2,"degree",0.78,0.96
"714",1,200,0.15,2,"mdmr",1,0.92
"715",1,200,0.2,2,"glm",1,0.95040404040404
"716",1,200,0.2,2,"degree",0.94,0.96
"717",1,200,0.2,2,"mdmr",1,0.92
"718",1,200,0.3,2,"glm",1,0.950505050505051
"719",1,200,0.3,2,"degree",1,0.96
"720",1,200,0.3,2,"mdmr",1,0.92
"721",1,200,0.02,4,"glm",0.32,0.950408163265306
"722",1,200,0.02,4,"degree",0.08,0.98
"723",1,200,0.02,4,"mdmr",0.14,0.92
"724",1,200,0.04,4,"glm",0.925,0.950612244897959
"725",1,200,0.04,4,"degree",0.22,1
"726",1,200,0.04,4,"mdmr",0.7,0.9
"727",1,200,0.06,4,"glm",0.995,0.950510204081633
"728",1,200,0.06,4,"degree",0.58,1
"729",1,200,0.06,4,"mdmr",1,0.88
"730",1,200,0.08,4,"glm",1,0.950816326530612
"731",1,200,0.08,4,"degree",0.7,0.96
"732",1,200,0.08,4,"mdmr",1,0.88
"733",1,200,0.1,4,"glm",1,0.950612244897959
"734",1,200,0.1,4,"degree",0.96,0.98
"735",1,200,0.1,4,"mdmr",1,0.86
"736",1,200,0.15,4,"glm",1,0.950612244897959
"737",1,200,0.15,4,"degree",0.98,0.98
"738",1,200,0.15,4,"mdmr",1,0.92
"739",1,200,0.2,4,"glm",1,0.95030612244898
"740",1,200,0.2,4,"degree",1,1
"741",1,200,0.2,4,"mdmr",1,0.86
"742",1,200,0.3,4,"glm",1,0.950204081632653
"743",1,200,0.3,4,"degree",1,0.96
"744",1,200,0.3,4,"mdmr",1,0.9
"745",1,200,0.02,6,"glm",0.39,0.950412371134021
"746",1,200,0.02,6,"degree",0.2,0.98
"747",1,200,0.02,6,"mdmr",0.26,0.92
"748",1,200,0.04,6,"glm",0.9,0.95020618556701
"749",1,200,0.04,6,"degree",0.54,1
"750",1,200,0.04,6,"mdmr",0.9,0.88
"751",1,200,0.06,6,"glm",1,0.950309278350515
"752",1,200,0.06,6,"degree",0.8,0.96
"753",1,200,0.06,6,"mdmr",1,0.88
"754",1,200,0.08,6,"glm",1,0.950618556701031
"755",1,200,0.08,6,"degree",0.98,0.98
"756",1,200,0.08,6,"mdmr",1,0.92
"757",1,200,0.1,6,"glm",1,0.95020618556701
"758",1,200,0.1,6,"degree",0.98,1
"759",1,200,0.1,6,"mdmr",1,0.92
"760",1,200,0.15,6,"glm",1,0.95
"761",1,200,0.15,6,"degree",1,1
"762",1,200,0.15,6,"mdmr",1,0.9
"763",1,200,0.2,6,"glm",1,0.950721649484536
"764",1,200,0.2,6,"degree",1,0.96
"765",1,200,0.2,6,"mdmr",1,0.9
"766",1,200,0.3,6,"glm",1,0.95020618556701
"767",1,200,0.3,6,"degree",1,0.98
"768",1,200,0.3,6,"mdmr",1,0.9
"769",1,200,0.02,8,"glm",0.34,0.950729166666667
"770",1,200,0.02,8,"degree",0.28,0.98
"771",1,200,0.02,8,"mdmr",0.16,0.94
"772",1,200,0.04,8,"glm",0.89,0.950520833333333
"773",1,200,0.04,8,"degree",0.76,0.96
"774",1,200,0.04,8,"mdmr",0.92,0.94
"775",1,200,0.06,8,"glm",0.995,0.951041666666667
"776",1,200,0.06,8,"degree",0.98,0.98
"777",1,200,0.06,8,"mdmr",1,0.96
"778",1,200,0.08,8,"glm",1,0.950625
"779",1,200,0.08,8,"degree",1,0.98
"780",1,200,0.08,8,"mdmr",1,0.9
"781",1,200,0.1,8,"glm",1,0.95125
"782",1,200,0.1,8,"degree",1,0.98
"783",1,200,0.1,8,"mdmr",1,0.9
"784",1,200,0.15,8,"glm",1,0.95125
"785",1,200,0.15,8,"degree",1,0.98
"786",1,200,0.15,8,"mdmr",1,0.92
"787",1,200,0.2,8,"glm",1,0.950416666666667
"788",1,200,0.2,8,"degree",1,0.98
"789",1,200,0.2,8,"mdmr",1,0.9
"790",1,200,0.3,8,"glm",1,0.950104166666667
"791",1,200,0.3,8,"degree",1,1
"792",1,200,0.3,8,"mdmr",1,0.92
"793",1,200,0.02,10,"glm",0.322,0.950315789473684
"794",1,200,0.02,10,"degree",0.34,1
"795",1,200,0.02,10,"mdmr",0.28,0.9
"796",1,200,0.04,10,"glm",0.896,0.950842105263158
"797",1,200,0.04,10,"degree",0.94,0.96
"798",1,200,0.04,10,"mdmr",0.92,0.94
"799",1,200,0.06,10,"glm",1,0.950105263157895
"800",1,200,0.06,10,"degree",1,0.98
"801",1,200,0.06,10,"mdmr",1,0.96
"802",1,200,0.08,10,"glm",1,0.950526315789474
"803",1,200,0.08,10,"degree",1,1
"804",1,200,0.08,10,"mdmr",1,0.9
"805",1,200,0.1,10,"glm",1,0.950947368421053
"806",1,200,0.1,10,"degree",1,1
"807",1,200,0.1,10,"mdmr",1,0.86
"808",1,200,0.15,10,"glm",1,0.95
"809",1,200,0.15,10,"degree",1,1
"810",1,200,0.15,10,"mdmr",1,0.92
"811",1,200,0.2,10,"glm",1,0.949789473684211
"812",1,200,0.2,10,"degree",1,0.98
"813",1,200,0.2,10,"mdmr",1,0.9
"814",1,200,0.3,10,"glm",1,0.950421052631579
"815",1,200,0.3,10,"degree",1,0.98
"816",1,200,0.3,10,"mdmr",1,0.94
"817",1,200,0.02,14,"glm",0.36,0.949784946236559
"818",1,200,0.02,14,"degree",0.74,0.96
"819",1,200,0.02,14,"mdmr",0.34,0.92
"820",1,200,0.04,14,"glm",0.904285714285714,0.948709677419355
"821",1,200,0.04,14,"degree",0.98,0.98
"822",1,200,0.04,14,"mdmr",0.92,0.92
"823",1,200,0.06,14,"glm",1,0.95
"824",1,200,0.06,14,"degree",1,0.98
"825",1,200,0.06,14,"mdmr",1,0.96
"826",1,200,0.08,14,"glm",1,0.950430107526882
"827",1,200,0.08,14,"degree",1,0.98
"828",1,200,0.08,14,"mdmr",1,0.96
"829",1,200,0.1,14,"glm",1,0.949462365591398
"830",1,200,0.1,14,"degree",1,1
"831",1,200,0.1,14,"mdmr",1,0.9
"832",1,200,0.15,14,"glm",1,0.950537634408602
"833",1,200,0.15,14,"degree",1,0.98
"834",1,200,0.15,14,"mdmr",1,0.9
"835",1,200,0.2,14,"glm",1,0.95010752688172
"836",1,200,0.2,14,"degree",1,0.98
"837",1,200,0.2,14,"mdmr",1,0.9
"838",1,200,0.3,14,"glm",1,0.950752688172043
"839",1,200,0.3,14,"degree",1,0.98
"840",1,200,0.3,14,"mdmr",1,0.9
"841",1,250,0.02,1,"glm",0.3,0.951959798994975
"842",1,250,0.02,1,"degree",0.02,0.96
"843",1,250,0.02,1,"mdmr",0.12,0.96
"844",1,250,0.04,1,"glm",0.96,0.952361809045226
"845",1,250,0.04,1,"degree",0.06,0.98
"846",1,250,0.04,1,"mdmr",0.32,0.94
"847",1,250,0.06,1,"glm",1,0.952160804020101
"848",1,250,0.06,1,"degree",0.08,0.94
"849",1,250,0.06,1,"mdmr",0.52,0.98
"850",1,250,0.08,1,"glm",1,0.952160804020101
"851",1,250,0.08,1,"degree",0.18,0.98
"852",1,250,0.08,1,"mdmr",0.86,0.96
"853",1,250,0.1,1,"glm",1,0.951959798994975
"854",1,250,0.1,1,"degree",0.12,0.94
"855",1,250,0.1,1,"mdmr",0.98,0.94
"856",1,250,0.15,1,"glm",1,0.952060301507538
"857",1,250,0.15,1,"degree",0.3,0.98
"858",1,250,0.15,1,"mdmr",1,0.94
"859",1,250,0.2,1,"glm",1,0.952361809045226
"860",1,250,0.2,1,"degree",0.32,0.98
"861",1,250,0.2,1,"mdmr",1,0.96
"862",1,250,0.3,1,"glm",1,0.951959798994975
"863",1,250,0.3,1,"degree",0.8,0.94
"864",1,250,0.3,1,"mdmr",1,0.96
"865",1,250,0.02,2,"glm",0.49,0.952020202020202
"866",1,250,0.02,2,"degree",0.08,0.96
"867",1,250,0.02,2,"mdmr",0.16,0.96
"868",1,250,0.04,2,"glm",0.93,0.952424242424242
"869",1,250,0.04,2,"degree",0.16,0.94
"870",1,250,0.04,2,"mdmr",0.54,0.96
"871",1,250,0.06,2,"glm",1,0.951919191919192
"872",1,250,0.06,2,"degree",0.22,0.92
"873",1,250,0.06,2,"mdmr",0.94,0.96
"874",1,250,0.08,2,"glm",1,0.951717171717172
"875",1,250,0.08,2,"degree",0.3,0.94
"876",1,250,0.08,2,"mdmr",1,0.98
"877",1,250,0.1,2,"glm",1,0.952323232323232
"878",1,250,0.1,2,"degree",0.38,0.94
"879",1,250,0.1,2,"mdmr",1,0.96
"880",1,250,0.15,2,"glm",1,0.951818181818182
"881",1,250,0.15,2,"degree",0.8,0.96
"882",1,250,0.15,2,"mdmr",1,0.96
"883",1,250,0.2,2,"glm",1,0.952222222222222
"884",1,250,0.2,2,"degree",0.94,1
"885",1,250,0.2,2,"mdmr",1,0.94
"886",1,250,0.3,2,"glm",1,0.952020202020202
"887",1,250,0.3,2,"degree",1,0.94
"888",1,250,0.3,2,"mdmr",1,0.94
"889",1,250,0.02,4,"glm",0.41,0.951734693877551
"890",1,250,0.02,4,"degree",0.1,0.96
"891",1,250,0.02,4,"mdmr",0.16,0.94
"892",1,250,0.04,4,"glm",0.96,0.952244897959184
"893",1,250,0.04,4,"degree",0.28,0.96
"894",1,250,0.04,4,"mdmr",0.8,0.94
"895",1,250,0.06,4,"glm",1,0.953061224489796
"896",1,250,0.06,4,"degree",0.64,0.94
"897",1,250,0.06,4,"mdmr",1,0.96
"898",1,250,0.08,4,"glm",1,0.952244897959184
"899",1,250,0.08,4,"degree",0.88,0.96
"900",1,250,0.08,4,"mdmr",1,0.92
"901",1,250,0.1,4,"glm",1,0.952040816326531
"902",1,250,0.1,4,"degree",0.98,0.92
"903",1,250,0.1,4,"mdmr",1,1
"904",1,250,0.15,4,"glm",1,0.952244897959184
"905",1,250,0.15,4,"degree",1,0.96
"906",1,250,0.15,4,"mdmr",1,0.96
"907",1,250,0.2,4,"glm",1,0.952244897959184
"908",1,250,0.2,4,"degree",1,0.96
"909",1,250,0.2,4,"mdmr",1,0.94
"910",1,250,0.3,4,"glm",1,0.952040816326531
"911",1,250,0.3,4,"degree",1,0.94
"912",1,250,0.3,4,"mdmr",1,0.94
"913",1,250,0.02,6,"glm",0.41,0.952061855670103
"914",1,250,0.02,6,"degree",0.2,0.96
"915",1,250,0.02,6,"mdmr",0.22,0.94
"916",1,250,0.04,6,"glm",0.93,0.952164948453608
"917",1,250,0.04,6,"degree",0.56,0.96
"918",1,250,0.04,6,"mdmr",0.94,0.98
"919",1,250,0.06,6,"glm",0.996666666666667,0.953092783505155
"920",1,250,0.06,6,"degree",0.9,0.98
"921",1,250,0.06,6,"mdmr",1,0.92
"922",1,250,0.08,6,"glm",1,0.952371134020619
"923",1,250,0.08,6,"degree",1,0.94
"924",1,250,0.08,6,"mdmr",1,0.94
"925",1,250,0.1,6,"glm",1,0.952783505154639
"926",1,250,0.1,6,"degree",1,0.94
"927",1,250,0.1,6,"mdmr",1,0.96
"928",1,250,0.15,6,"glm",1,0.952371134020619
"929",1,250,0.15,6,"degree",1,0.96
"930",1,250,0.15,6,"mdmr",1,0.98
"931",1,250,0.2,6,"glm",1,0.952680412371134
"932",1,250,0.2,6,"degree",1,0.94
"933",1,250,0.2,6,"mdmr",1,0.92
"934",1,250,0.3,6,"glm",1,0.952164948453608
"935",1,250,0.3,6,"degree",1,0.94
"936",1,250,0.3,6,"mdmr",1,0.98
"937",1,250,0.02,8,"glm",0.465,0.952395833333333
"938",1,250,0.02,8,"degree",0.36,0.96
"939",1,250,0.02,8,"mdmr",0.44,0.98
"940",1,250,0.04,8,"glm",0.925,0.953333333333333
"941",1,250,0.04,8,"degree",0.9,0.92
"942",1,250,0.04,8,"mdmr",0.96,0.96
"943",1,250,0.06,8,"glm",1,0.952708333333333
"944",1,250,0.06,8,"degree",1,0.96
"945",1,250,0.06,8,"mdmr",1,0.96
"946",1,250,0.08,8,"glm",1,0.9528125
"947",1,250,0.08,8,"degree",1,0.96
"948",1,250,0.08,8,"mdmr",1,0.96
"949",1,250,0.1,8,"glm",1,0.952916666666667
"950",1,250,0.1,8,"degree",1,0.96
"951",1,250,0.1,8,"mdmr",1,0.94
"952",1,250,0.15,8,"glm",1,0.952604166666667
"953",1,250,0.15,8,"degree",1,0.96
"954",1,250,0.15,8,"mdmr",1,0.96
"955",1,250,0.2,8,"glm",1,0.951875
"956",1,250,0.2,8,"degree",1,0.94
"957",1,250,0.2,8,"mdmr",1,0.96
"958",1,250,0.3,8,"glm",1,0.952395833333333
"959",1,250,0.3,8,"degree",1,0.94
"960",1,250,0.3,8,"mdmr",1,0.96
"961",1,250,0.02,10,"glm",0.446,0.953157894736842
"962",1,250,0.02,10,"degree",0.44,0.96
"963",1,250,0.02,10,"mdmr",0.38,0.98
"964",1,250,0.04,10,"glm",0.924,0.953052631578947
"965",1,250,0.04,10,"degree",0.94,0.98
"966",1,250,0.04,10,"mdmr",0.98,0.98
"967",1,250,0.06,10,"glm",1,0.952526315789474
"968",1,250,0.06,10,"degree",1,0.96
"969",1,250,0.06,10,"mdmr",1,0.96
"970",1,250,0.08,10,"glm",1,0.951157894736842
"971",1,250,0.08,10,"degree",1,0.96
"972",1,250,0.08,10,"mdmr",1,0.98
"973",1,250,0.1,10,"glm",1,0.952842105263158
"974",1,250,0.1,10,"degree",1,0.98
"975",1,250,0.1,10,"mdmr",1,1
"976",1,250,0.15,10,"glm",1,0.953263157894737
"977",1,250,0.15,10,"degree",1,0.96
"978",1,250,0.15,10,"mdmr",1,0.92
"979",1,250,0.2,10,"glm",1,0.952947368421053
"980",1,250,0.2,10,"degree",1,0.94
"981",1,250,0.2,10,"mdmr",1,0.96
"982",1,250,0.3,10,"glm",1,0.952736842105263
"983",1,250,0.3,10,"degree",1,1
"984",1,250,0.3,10,"mdmr",1,0.98
"985",1,250,0.02,14,"glm",0.437142857142857,0.953655913978495
"986",1,250,0.02,14,"degree",0.74,0.96
"987",1,250,0.02,14,"mdmr",0.36,0.98
"988",1,250,0.04,14,"glm",0.951428571428571,0.952150537634409
"989",1,250,0.04,14,"degree",1,0.94
"990",1,250,0.04,14,"mdmr",1,0.98
"991",1,250,0.06,14,"glm",1,0.953548387096774
"992",1,250,0.06,14,"degree",1,0.96
"993",1,250,0.06,14,"mdmr",1,0.96
"994",1,250,0.08,14,"glm",1,0.952258064516129
"995",1,250,0.08,14,"degree",1,0.98
"996",1,250,0.08,14,"mdmr",1,0.92
"997",1,250,0.1,14,"glm",1,0.953118279569892
"998",1,250,0.1,14,"degree",1,0.96
"999",1,250,0.1,14,"mdmr",1,0.96
"1000",1,250,0.15,14,"glm",1,0.953010752688172
"1001",1,250,0.15,14,"degree",1,0.94
"1002",1,250,0.15,14,"mdmr",1,1
"1003",1,250,0.2,14,"glm",1,0.953225806451613
"1004",1,250,0.2,14,"degree",1,0.96
"1005",1,250,0.2,14,"mdmr",1,0.92
"1006",1,250,0.3,14,"glm",1,0.952258064516129
"1007",1,250,0.3,14,"degree",1,0.98
"1008",1,250,0.3,14,"mdmr",1,0.94
"1009",1,300,0.02,1,"glm",0.52,0.949748743718593
"1010",1,300,0.02,1,"degree",0.08,0.96
"1011",1,300,0.02,1,"mdmr",0.02,0.94
"1012",1,300,0.04,1,"glm",1,0.949849246231156
"1013",1,300,0.04,1,"degree",0.1,0.96
"1014",1,300,0.04,1,"mdmr",0.26,0.96
"1015",1,300,0.06,1,"glm",1,0.949849246231156
"1016",1,300,0.06,1,"degree",0.14,0.96
"1017",1,300,0.06,1,"mdmr",0.66,0.94
"1018",1,300,0.08,1,"glm",1,0.949949748743719
"1019",1,300,0.08,1,"degree",0.12,0.94
"1020",1,300,0.08,1,"mdmr",0.94,0.96
"1021",1,300,0.1,1,"glm",1,0.949849246231156
"1022",1,300,0.1,1,"degree",0.14,0.9
"1023",1,300,0.1,1,"mdmr",1,0.96
"1024",1,300,0.15,1,"glm",1,0.949748743718593
"1025",1,300,0.15,1,"degree",0.34,0.9
"1026",1,300,0.15,1,"mdmr",1,0.96
"1027",1,300,0.2,1,"glm",1,0.950050251256281
"1028",1,300,0.2,1,"degree",0.46,0.94
"1029",1,300,0.2,1,"mdmr",1,0.98
"1030",1,300,0.3,1,"glm",1,0.949748743718593
"1031",1,300,0.3,1,"degree",0.84,0.98
"1032",1,300,0.3,1,"mdmr",1,0.98
"1033",1,300,0.02,2,"glm",0.52,0.95
"1034",1,300,0.02,2,"degree",0.1,0.96
"1035",1,300,0.02,2,"mdmr",0.14,1
"1036",1,300,0.04,2,"glm",0.95,0.95
"1037",1,300,0.04,2,"degree",0.12,0.96
"1038",1,300,0.04,2,"mdmr",0.4,0.98
"1039",1,300,0.06,2,"glm",1,0.94969696969697
"1040",1,300,0.06,2,"degree",0.18,0.94
"1041",1,300,0.06,2,"mdmr",0.96,1
"1042",1,300,0.08,2,"glm",1,0.94969696969697
"1043",1,300,0.08,2,"degree",0.28,0.92
"1044",1,300,0.08,2,"mdmr",1,0.96
"1045",1,300,0.1,2,"glm",1,0.94969696969697
"1046",1,300,0.1,2,"degree",0.4,0.92
"1047",1,300,0.1,2,"mdmr",1,0.98
"1048",1,300,0.15,2,"glm",1,0.94979797979798
"1049",1,300,0.15,2,"degree",0.8,0.96
"1050",1,300,0.15,2,"mdmr",1,0.94
"1051",1,300,0.2,2,"glm",1,0.94979797979798
"1052",1,300,0.2,2,"degree",1,0.92
"1053",1,300,0.2,2,"mdmr",1,0.96
"1054",1,300,0.3,2,"glm",1,0.94989898989899
"1055",1,300,0.3,2,"degree",1,0.94
"1056",1,300,0.3,2,"mdmr",1,0.98
"1057",1,300,0.02,4,"glm",0.52,0.94969387755102
"1058",1,300,0.02,4,"degree",0.14,0.94
"1059",1,300,0.02,4,"mdmr",0.26,0.98
"1060",1,300,0.04,4,"glm",0.95,0.950408163265306
"1061",1,300,0.04,4,"degree",0.3,0.96
"1062",1,300,0.04,4,"mdmr",0.9,0.96
"1063",1,300,0.06,4,"glm",1,0.950204081632653
"1064",1,300,0.06,4,"degree",0.66,0.98
"1065",1,300,0.06,4,"mdmr",1,0.96
"1066",1,300,0.08,4,"glm",1,0.950510204081633
"1067",1,300,0.08,4,"degree",0.86,0.94
"1068",1,300,0.08,4,"mdmr",1,0.96
"1069",1,300,0.1,4,"glm",1,0.94969387755102
"1070",1,300,0.1,4,"degree",1,0.92
